location;year_month;new_cases;new_deaths;stringency_index;human_development_index;deaths_rate
Afghanistan;2020-01;0;0;0;51,1;0
Afghanistan;2020-02;0;0;8,33;51,1;0
Afghanistan;2020-03;91;2;67,59;51,1;2,197802198
Afghanistan;2020-04;1239;41;84,26;51,1;3,309120258
Afghanistan;2020-05;13113;205;84,26;51,1;1,563334096
Afghanistan;2020-06;16173;455;84,26;51,1;2,81333086
Afghanistan;2020-07;5420;543;78,7;51,1;10,01845018
Afghanistan;2020-08;2107;156;78,7;51,1;7,403891789
Afghanistan;2020-09;1049;51;28,7;51,1;4,861773117
Afghanistan;2020-10;1576;58;28,7;51,1;3,680203046
Afghanistan;2020-11;5198;241;12,04;51,1;4,636398615
Afghanistan;2020-12;5882;406;12,04;51,1;6,902414145
Africa;2020-01;0;0;0;0;0
Africa;2020-02;1;0;0;0;0
Africa;2020-03;4565;140;0;0;3,066812705
Africa;2020-04;26756;1625;0;0;6,073404096
Africa;2020-05;113256;2652;0;0;2,341597796
Africa;2020-06;234371;7537;0;0;3,21584155
Africa;2020-07;457877;8326;0;0;1,818392276
Africa;2020-08;406714;11710;0;0;2,87917308
Africa;2020-09;218213;5890;0;0;2,699197573
Africa;2020-10;259853;5203;0;0;2,002285908
Africa;2020-11;444833;8941;0;0;2,009967786
Africa;2020-12;496013;10613;0;0;2,139661662
Albania;2020-01;0;0;0;79,5;0
Albania;2020-02;0;0;8,33;79,5;0
Albania;2020-03;186;8;84,26;79,5;4,301075269
Albania;2020-04;492;19;89,81;79,5;3,861788618
Albania;2020-05;421;6;89,81;79,5;1,425178147
Albania;2020-06;1170;18;71,3;79,5;1,538461538
Albania;2020-07;2301;77;68,52;79,5;3,346371143
Albania;2020-08;4625;143;62,96;79,5;3,091891892
Albania;2020-09;3850;102;54,63;79,5;2,649350649
Albania;2020-10;5511;96;54,63;79,5;1,741970604
Albania;2020-11;17689;302;65,74;79,5;1,707275708
Albania;2020-12;19135;363;65,74;79,5;1,897047296
Algeria;2020-01;0;0;0;74,8;0
Algeria;2020-02;0;0;0;74,8;0
Algeria;2020-03;454;30;86,57;74,8;6,607929515
Algeria;2020-04;2802;386;92,13;74,8;13,77587438
Algeria;2020-05;6011;227;87,96;74,8;3,776409915
Algeria;2020-06;3701;237;76,85;74,8;6,403674683
Algeria;2020-07;13796;254;79,63;74,8;1,841113366
Algeria;2020-08;17018;355;87,96;74,8;2,08602656
Algeria;2020-09;7132;220;75,93;74,8;3,084688727
Algeria;2020-10;4716;188;75,93;74,8;3,986429177
Algeria;2020-11;25582;496;75;74,8;1,938863263
Algeria;2020-12;16645;329;72,22;74,8;1,97656954
American Samoa;2020-01;0;0;0;0;0
American Samoa;2020-02;0;0;0;0;0
American Samoa;2020-03;0;0;0;0;0
American Samoa;2020-04;0;0;0;0;0
American Samoa;2020-05;0;0;0;0;0
American Samoa;2020-06;0;0;0;0;0
American Samoa;2020-07;0;0;0;0;0
American Samoa;2020-08;0;0;0;0;0
American Samoa;2020-09;0;0;0;0;0
American Samoa;2020-10;0;0;0;0;0
American Samoa;2020-11;0;0;0;0;0
American Samoa;2020-12;0;0;0;0;0
Andorra;2020-01;0;0;0;86,8;0
Andorra;2020-02;0;0;0;86,8;0
Andorra;2020-03;341;6;53,7;86,8;1,759530792
Andorra;2020-04;397;34;56,48;86,8;8,564231738
Andorra;2020-05;26;11;52,78;86,8;42,30769231
Andorra;2020-06;91;1;42,59;86,8;1,098901099
Andorra;2020-07;42;0;41,67;86,8;0
Andorra;2020-08;227;1;41,67;86,8;0,440528634
Andorra;2020-09;712;0;50;86,8;0
Andorra;2020-10;2202;16;55,56;86,8;0,726612171
Andorra;2020-11;2572;7;55,56;86,8;0,272161742
Andorra;2020-12;1196;7;55,56;86,8;0,585284281
Angola;2020-01;0;0;0;58,1;0
Angola;2020-02;0;0;5,56;58,1;0
Angola;2020-03;0;0;90,74;58,1;0
Angola;2020-04;25;0;90,74;58,1;0
Angola;2020-05;59;4;81,48;58,1;6,779661017
Angola;2020-06;175;6;77,78;58,1;3,428571429
Angola;2020-07;657;29;79,17;58,1;4,414003044
Angola;2020-08;1635;68;79,17;58,1;4,159021407
Angola;2020-09;2121;62;81,02;58,1;2,923149458
Angola;2020-10;4354;101;75;58,1;2,319706017
Angola;2020-11;6061;75;60,19;58,1;1,237419568
Angola;2020-12;2062;55;65,74;58,1;2,667313288
Anguilla;2020-01;0;0;0;0;0
Anguilla;2020-02;0;0;0;0;0
Anguilla;2020-03;2;0;0;0;0
Anguilla;2020-04;1;0;0;0;0
Anguilla;2020-05;0;0;0;0;0
Anguilla;2020-06;0;0;0;0;0
Anguilla;2020-07;0;0;0;0;0
Anguilla;2020-08;0;0;0;0;0
Anguilla;2020-09;0;0;0;0;0
Anguilla;2020-10;0;0;0;0;0
Anguilla;2020-11;1;0;0;0;0
Anguilla;2020-12;8;0;0;0;0
Antigua and Barbuda;2020-01;0;0;0;77,8;0
Antigua and Barbuda;2020-02;0;0;0;77,8;0
Antigua and Barbuda;2020-03;7;0;0;77,8;0
Antigua and Barbuda;2020-04;17;3;0;77,8;17,64705882
Antigua and Barbuda;2020-05;1;0;0;77,8;0
Antigua and Barbuda;2020-06;40;0;0;77,8;0
Antigua and Barbuda;2020-07;17;0;0;77,8;0
Antigua and Barbuda;2020-08;12;0;0;77,8;0
Antigua and Barbuda;2020-09;4;0;0;77,8;0
Antigua and Barbuda;2020-10;24;0;0;77,8;0
Antigua and Barbuda;2020-11;19;1;0;77,8;5,263157895
Antigua and Barbuda;2020-12;14;1;0;77,8;7,142857143
Argentina;2020-01;0;0;11,11;84,5;0
Argentina;2020-02;0;0;11,11;84,5;0
Argentina;2020-03;1282;70;100;84,5;5,460218409
Argentina;2020-04;4182;341;100;84,5;8,153993305
Argentina;2020-05;16942;895;94,44;84,5;5,282729312
Argentina;2020-06;51039;2194;90,74;84,5;4,298673563
Argentina;2020-07;115985;4974;92,59;84,5;4,28848558
Argentina;2020-08;262445;9017;90,74;84,5;3,435767494
Argentina;2020-09;307520;9566;87,96;84,5;3,110691988
Argentina;2020-10;376841;9922;87,96;84,5;2,632940683
Argentina;2020-11;325279;7102;81,94;84,5;2,183356442
Argentina;2020-12;168393;3426;79,17;84,5;2,034526376
Armenia;2020-01;0;0;0;77,6;0
Armenia;2020-02;0;0;0;77,6;0
Armenia;2020-03;424;1;0;77,6;0,235849057
Armenia;2020-04;1322;27;0;77,6;2,042360061
Armenia;2020-05;7536;103;0;77,6;1,366772824
Armenia;2020-06;15363;295;0;77,6;1,920197878
Armenia;2020-07;12672;279;0;77,6;2,201704545
Armenia;2020-08;6433;172;0;77,6;2,673713664
Armenia;2020-09;5650;74;0;77,6;1,309734513
Armenia;2020-10;28437;229;0;77,6;0,805288884
Armenia;2020-11;56931;962;0;77,6;1,689764803
Armenia;2020-12;23066;626;0;77,6;2,71395127
Aruba;2020-01;0;0;0;0;0
Aruba;2020-02;0;0;0;0;0
Aruba;2020-03;46;0;85,19;0;0
Aruba;2020-04;54;2;88,89;0;3,703703704
Aruba;2020-05;1;1;85,19;0;100
Aruba;2020-06;0;0;57,41;0;0
Aruba;2020-07;16;0;47,22;0;0
Aruba;2020-08;1731;5;73,15;0;0,288850376
Aruba;2020-09;1908;17;69,44;0;0,890985325
Aruba;2020-10;633;11;58,33;0;1,737756714
Aruba;2020-11;402;9;47,22;0;2,23880597
Aruba;2020-12;437;2;38,89;0;0,457665904
Asia;2020-01;2012;56;0;0;2,783300199
Asia;2020-02;75958;2400;0;0;3,159640854
Asia;2020-03;77491;4020;0;0;5,187699217
Asia;2020-04;301908;10446;0;0;3,459994435
Asia;2020-05;648366;13312;0;0;2,053161332
Asia;2020-06;1058799;23642;0;0;2,232907285
Asia;2020-07;1617040;33489;0;0;2,071006283
Asia;2020-08;3286032;51195;0;0;1,557958048
Asia;2020-09;3476004;48345;0;0;1,390821184
Asia;2020-10;3064796;45487;0;0;1,484177087
Asia;2020-11;3610676;55773;0;0;1,544669198
Asia;2020-12;2971831;42347;0;0;1,424946439
Australia;2020-01;4;0;5,56;94,4;0
Australia;2020-02;18;0;19,44;94,4;0
Australia;2020-03;3787;16;71,3;94,4;0,42249802
Australia;2020-04;2894;69;73,15;94,4;2,384243262
Australia;2020-05;482;22;69,44;94,4;4,564315353
Australia;2020-06;456;1;62,04;94,4;0,219298246
Australia;2020-07;6309;66;75,46;94,4;1,046124584
Australia;2020-08;11597;550;75,46;94,4;4,742605846
Australia;2020-09;1469;163;75,46;94,4;11,09598366
Australia;2020-10;483;27;68,06;94,4;5,590062112
Australia;2020-11;386;4;64,35;94,4;1,03626943
Australia;2020-12;411;2;70,83;94,4;0,486618005
Austria;2020-01;0;0;0;92,2;0
Austria;2020-02;0;0;0;92,2;0
Austria;2020-03;4946;66;81,48;92,2;1,334411646
Austria;2020-04;7034;450;81,48;92,2;6,397497868
Austria;2020-05;1416;142;67,59;92,2;10,02824859
Austria;2020-06;911;61;53,7;92,2;6,695938529
Austria;2020-07;2786;35;41,67;92,2;1,256281407
Austria;2020-08;6578;58;37,96;92,2;0,881726969
Austria;2020-09;15458;77;40,74;92,2;0,498123949
Austria;2020-10;36985;273;64,81;92,2;0,738137083
Austria;2020-11;195342;2687;82,41;92,2;1,375536239
Austria;2020-12;73276;3200;82,41;92,2;4,367050603
Azerbaijan;2020-01;0;0;0;75,6;0
Azerbaijan;2020-02;0;0;2,78;75,6;0
Azerbaijan;2020-03;147;3;88,89;75,6;2,040816327
Azerbaijan;2020-04;1445;18;91,67;75,6;1,24567474
Azerbaijan;2020-05;3397;37;87,96;75,6;1,08919635
Azerbaijan;2020-06;10380;129;96,3;75,6;1,242774566
Azerbaijan;2020-07;13943;213;96,3;75,6;1,527648282
Azerbaijan;2020-08;6674;127;93,52;75,6;1,902906803
Azerbaijan;2020-09;3801;56;85,19;75,6;1,473296501
Azerbaijan;2020-10;8434;73;69,91;75,6;0,865544226
Azerbaijan;2020-11;61592;635;69,91;75,6;1,030978049
Azerbaijan;2020-12;101951;1125;84,26;75,6;1,103471275
Bahamas;2020-01;0;0;5,56;81,4;0
Bahamas;2020-02;0;0;13,89;81,4;0
Bahamas;2020-03;9;0;96,3;81,4;0
Bahamas;2020-04;63;11;96,3;81,4;17,46031746
Bahamas;2020-05;29;0;96,3;81,4;0
Bahamas;2020-06;3;0;81,48;81,4;0
Bahamas;2020-07;212;0;87,96;81,4;0
Bahamas;2020-08;1741;29;90,74;81,4;1,665709362
Bahamas;2020-09;1733;49;82,87;81,4;2,827466821
Bahamas;2020-10;2562;43;73,61;81,4;1,678376269
Bahamas;2020-11;1144;31;68,98;81,4;2,70979021
Bahamas;2020-12;292;6;68,98;81,4;2,054794521
Bahrain;2020-01;0;0;8,33;85,2;0
Bahrain;2020-02;0;0;19,44;85,2;0
Bahrain;2020-03;476;4;78,7;85,2;0,840336134
Bahrain;2020-04;2113;4;78,7;85,2;0,189304307
Bahrain;2020-05;8204;9;75;85,2;0,109702584
Bahrain;2020-06;14474;61;75;85,2;0,42144535
Bahrain;2020-07;13480;59;75;85,2;0,43768546
Bahrain;2020-08;12644;52;69,44;85,2;0,411262259
Bahrain;2020-09;17384;50;63,89;85,2;0,287620801
Bahrain;2020-10;11200;73;60,19;85,2;0,651785714
Bahrain;2020-11;6670;29;54,63;85,2;0,434782609
Bahrain;2020-12;4873;10;54,63;85,2;0,205212395
Bangladesh;2020-01;0;0;8,33;63,2;0
Bangladesh;2020-02;0;0;13,89;63,2;0
Bangladesh;2020-03;48;5;84,26;63,2;10,41666667
Bangladesh;2020-04;5368;140;93,52;63,2;2,60804769
Bangladesh;2020-05;41737;505;93,52;63,2;1,209957592
Bangladesh;2020-06;90634;1088;74,54;63,2;1,200432509
Bangladesh;2020-07;85666;1190;80,09;63,2;1,389115869
Bangladesh;2020-08;87369;1320;80,09;63,2;1,510833362
Bangladesh;2020-09;48326;913;80,09;63,2;1,889252162
Bangladesh;2020-10;39667;642;80,09;63,2;1,618473794
Bangladesh;2020-11;63592;806;80,09;63,2;1,267455026
Bangladesh;2020-12;46741;843;80,09;63,2;1,803555765
Barbados;2020-01;0;0;16,67;81,4;0
Barbados;2020-02;0;0;16,67;81,4;0
Barbados;2020-03;24;0;62,04;81,4;0
Barbados;2020-04;53;6;88,89;81,4;11,32075472
Barbados;2020-05;15;1;88,89;81,4;6,666666667
Barbados;2020-06;5;0;78,7;81,4;0
Barbados;2020-07;11;0;57,41;81,4;0
Barbados;2020-08;58;0;48,15;81,4;0
Barbados;2020-09;24;0;38,89;81,4;0
Barbados;2020-10;37;0;40,74;81,4;0
Barbados;2020-11;43;0;40,74;81,4;0
Barbados;2020-12;77;0;48,15;81,4;0
Belarus;2020-01;0;0;0;82,3;0
Belarus;2020-02;0;0;0;82,3;0
Belarus;2020-03;94;0;8,33;82,3;0
Belarus;2020-04;9496;67;33,33;82,3;0,705560236
Belarus;2020-05;32068;162;31,48;82,3;0,5051765
Belarus;2020-06;19437;148;31,48;82,3;0,761434378
Belarus;2020-07;5907;153;31,48;82,3;2,590147283
Belarus;2020-08;4521;141;31,48;82,3;3,118779031
Belarus;2020-09;5766;142;31,48;82,3;2,462712452
Belarus;2020-10;13878;132;37,04;82,3;0,951145698
Belarus;2020-11;42157;198;37,04;82,3;0,469672889
Belarus;2020-12;51598;233;42,59;82,3;0,45156789
Belgium;2020-01;0;0;0;93,1;0
Belgium;2020-02;1;0;11,11;93,1;0
Belgium;2020-03;12030;751;81,48;93,1;6,242726517
Belgium;2020-04;35469;6400;81,48;93,1;18,04392568
Belgium;2020-05;11354;2242;81,48;93,1;19,7463449
Belgium;2020-06;2838;304;75;93,1;10,71176885
Belgium;2020-07;4867;85;62,96;93,1;1,746455722
Belgium;2020-08;18525;205;64,81;93,1;1,106612686
Belgium;2020-09;30024;96;52,78;93,1;0,319744205
Belgium;2020-10;222728;804;56,48;93,1;0,360978413
Belgium;2020-11;239904;5798;65,74;93,1;2,416800053
Belgium;2020-12;61020;2689;60,19;93,1;4,406751885
Belize;2020-01;0;0;0;71,6;0
Belize;2020-02;0;0;8,33;71,6;0
Belize;2020-03;2;0;54,63;71,6;0
Belize;2020-04;16;2;75;71,6;12,5
Belize;2020-05;0;0;85,19;71,6;0
Belize;2020-06;6;0;75,93;71,6;0
Belize;2020-07;24;0;69,44;71,6;0
Belize;2020-08;822;10;76,85;71,6;1,216545012
Belize;2020-09;938;11;76,85;71,6;1,172707889
Belize;2020-10;1242;24;69,44;71,6;1,93236715
Belize;2020-11;2537;94;72,22;71,6;3,705163579
Belize;2020-12;4903;87;72,22;71,6;1,774423822
Benin;2020-01;0;0;0;54,5;0
Benin;2020-02;0;0;8,33;54,5;0
Benin;2020-03;3;0;27,78;54,5;0
Benin;2020-04;57;0;70,83;54,5;0
Benin;2020-05;179;3;70,83;54,5;1,675977654
Benin;2020-06;910;13;57,41;54,5;1,428571429
Benin;2020-07;621;19;41,67;54,5;3,05958132
Benin;2020-08;375;5;41,67;54,5;1,333333333
Benin;2020-09;180;0;47,22;54,5;0
Benin;2020-10;232;1;47,22;54,5;0,431034483
Benin;2020-11;417;2;40,74;54,5;0,479616307
Benin;2020-12;231;1;40,74;54,5;0,432900433
Bermuda;2020-01;0;0;11,11;0;0
Bermuda;2020-02;0;0;19,44;0;0
Bermuda;2020-03;17;0;51,85;0;0
Bermuda;2020-04;82;5;96,3;0;6,097560976
Bermuda;2020-05;41;4;75,93;0;9,756097561
Bermuda;2020-06;6;0;75,93;0;0
Bermuda;2020-07;7;0;51,85;0;0
Bermuda;2020-08;15;0;44,44;0;0
Bermuda;2020-09;13;0;38,89;0;0
Bermuda;2020-10;9;0;37,96;0;0
Bermuda;2020-11;57;0;37,96;0;0
Bermuda;2020-12;314;0;66,67;0;0
Bhutan;2020-01;0;0;13,89;65,4;0
Bhutan;2020-02;0;0;13,89;65,4;0
Bhutan;2020-03;3;0;83,33;65,4;0
Bhutan;2020-04;4;0;83,33;65,4;0
Bhutan;2020-05;36;0;83,33;65,4;0
Bhutan;2020-06;33;0;83,33;65,4;0
Bhutan;2020-07;19;0;71,3;65,4;0
Bhutan;2020-08;129;0;97,22;65,4;0
Bhutan;2020-09;49;0;92,13;65,4;0
Bhutan;2020-10;67;0;77,78;65,4;0
Bhutan;2020-11;56;0;77,78;65,4;0
Bhutan;2020-12;201;0;81,94;65,4;0
Bolivia;2020-01;0;0;0;71,8;0
Bolivia;2020-02;0;0;0;71,8;0
Bolivia;2020-03;90;0;96,3;71,8;0
Bolivia;2020-04;717;44;96,3;71,8;6,136680614
Bolivia;2020-05;7924;256;96,3;71,8;3,23069157
Bolivia;2020-06;20692;634;90,74;71,8;3,063986082
Bolivia;2020-07;37033;1539;89,81;71,8;4,155752977
Bolivia;2020-08;47953;2373;89,81;71,8;4,9485955
Bolivia;2020-09;18813;2954;81,48;71,8;15,70190825
Bolivia;2020-10;7390;808;81,48;71,8;10,93369418
Bolivia;2020-11;3882;335;84,26;71,8;8,629572385
Bolivia;2020-12;9096;140;52,78;71,8;1,539138083
Bonaire Sint Eustatius and Saba;2020-01;0;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-02;0;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-03;0;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-04;5;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-05;2;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-06;0;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-07;4;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-08;4;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-09;70;1;0;0;1,428571429
Bonaire Sint Eustatius and Saba;2020-10;65;2;0;0;3,076923077
Bonaire Sint Eustatius and Saba;2020-11;11;0;0;0;0
Bonaire Sint Eustatius and Saba;2020-12;21;0;0;0;0
Bosnia and Herzegovina;2020-01;0;0;0;78;0
Bosnia and Herzegovina;2020-02;0;0;0;78;0
Bosnia and Herzegovina;2020-03;318;6;89,81;78;1,886792453
Bosnia and Herzegovina;2020-04;1168;51;92,59;78;4,366438356
Bosnia and Herzegovina;2020-05;1008;96;90,74;78;9,523809524
Bosnia and Herzegovina;2020-06;1604;27;54,63;78;1,683291771
Bosnia and Herzegovina;2020-07;5954;105;59,26;78;1,763520322
Bosnia and Herzegovina;2020-08;9498;309;59,26;78;3,253316488
Bosnia and Herzegovina;2020-09;7249;221;46,3;78;3,048696372
Bosnia and Herzegovina;2020-10;12959;256;42,59;78;1,97546107
Bosnia and Herzegovina;2020-11;46952;1505;50;78;3,205401261
Bosnia and Herzegovina;2020-12;22620;1347;50;78;5,954907162
Botswana;2020-01;0;0;11,11;73,5;0
Botswana;2020-02;0;0;13,89;73,5;0
Botswana;2020-03;0;1;61,11;73,5;0
Botswana;2020-04;22;0;86,11;73,5;0
Botswana;2020-05;13;0;86,11;73,5;0
Botswana;2020-06;90;0;77,78;73,5;0
Botswana;2020-07;561;0;64,35;73,5;0
Botswana;2020-08;947;5;64,35;73,5;0,527983105
Botswana;2020-09;1288;7;63,89;73,5;0,543478261
Botswana;2020-10;3002;12;63,89;73,5;0,399733511
Botswana;2020-11;4490;8;56,48;73,5;0,178173719
Botswana;2020-12;3477;6;56,48;73,5;0,172562554
Brazil;2020-01;0;0;0;76,5;0
Brazil;2020-02;0;0;5,56;76,5;0
Brazil;2020-03;3417;92;74,54;76,5;2,692420252
Brazil;2020-04;49578;3578;77,31;76,5;7,216910727
Brazil;2020-05;412171;24208;81,02;76,5;5,873290455
Brazil;2020-06;809808;28083;77,31;76,5;3,467859048
Brazil;2020-07;1068392;29277;81,02;76,5;2,740286337
Brazil;2020-08;1461437;34266;73,61;76,5;2,34467856
Brazil;2020-09;884810;21033;69,91;76,5;2,377120512
Brazil;2020-10;664043;15934;67,13;76,5;2,399543403
Brazil;2020-11;884694;15503;60,65;76,5;1,752357312
Brazil;2020-12;1210210;18514;67,13;76,5;1,529817139
British Virgin Islands;2020-01;0;0;0;0;0
British Virgin Islands;2020-02;0;0;0;0;0
British Virgin Islands;2020-03;2;0;0;0;0
British Virgin Islands;2020-04;4;1;0;0;25
British Virgin Islands;2020-05;2;0;0;0;0
British Virgin Islands;2020-06;0;0;0;0;0
British Virgin Islands;2020-07;0;0;0;0;0
British Virgin Islands;2020-08;27;0;0;0;0
British Virgin Islands;2020-09;36;0;0;0;0
British Virgin Islands;2020-10;1;0;0;0;0
British Virgin Islands;2020-11;0;0;0;0;0
British Virgin Islands;2020-12;21;0;0;0;0
Brunei;2020-01;0;0;11,11;83,8;0
Brunei;2020-02;0;0;19,44;83,8;0
Brunei;2020-03;120;1;52,78;83,8;0,833333333
Brunei;2020-04;18;0;58,33;83,8;0
Brunei;2020-05;3;1;58,33;83,8;33,33333333
Brunei;2020-06;0;1;52,78;83,8;0
Brunei;2020-07;0;0;49,07;83,8;0
Brunei;2020-08;3;0;40,74;83,8;0
Brunei;2020-09;2;0;37,96;83,8;0
Brunei;2020-10;2;0;35,19;83,8;0
Brunei;2020-11;2;0;35,19;83,8;0
Brunei;2020-12;2;0;35,19;83,8;0
Bulgaria;2020-01;0;0;0;81,6;0
Bulgaria;2020-02;0;0;8,33;81,6;0
Bulgaria;2020-03;346;8;73,15;81,6;2,312138728
Bulgaria;2020-04;954;48;73,15;81,6;5,031446541
Bulgaria;2020-05;1213;84;73,15;81,6;6,92497939
Bulgaria;2020-06;2112;76;44,44;81,6;3,598484848
Bulgaria;2020-07;5687;122;47,22;81,6;2,145243538
Bulgaria;2020-08;5852;267;41,67;81,6;4,56254272
Bulgaria;2020-09;3833;184;38,89;81,6;4,800417428
Bulgaria;2020-10;17565;295;48,15;81,6;1,679476231
Bulgaria;2020-11;104185;2665;57,41;81,6;2,557949801
Bulgaria;2020-12;55637;3374;54,63;81,6;6,064309722
Burkina Faso;2020-01;0;0;0;45,2;0
Burkina Faso;2020-02;0;0;0;45,2;0
Burkina Faso;2020-03;222;15;89,81;45,2;6,756756757
Burkina Faso;2020-04;410;27;89,81;45,2;6,585365854
Burkina Faso;2020-05;223;11;89,81;45,2;4,932735426
Burkina Faso;2020-06;104;0;45,37;45,2;0
Burkina Faso;2020-07;141;0;25,93;45,2;0
Burkina Faso;2020-08;268;2;25,93;45,2;0,746268657
Burkina Faso;2020-09;640;1;25,93;45,2;0,15625
Burkina Faso;2020-10;443;9;22,22;45,2;2,031602709
Burkina Faso;2020-11;405;3;22,22;45,2;0,740740741
Burkina Faso;2020-12;3488;10;22,22;45,2;0,286697248
Burundi;2020-01;0;0;0;43,3;0
Burundi;2020-02;0;0;5,56;43,3;0
Burundi;2020-03;0;0;13,89;43,3;0
Burundi;2020-04;15;1;13,89;43,3;6,666666667
Burundi;2020-05;48;0;13,89;43,3;0
Burundi;2020-06;107;0;13,89;43,3;0
Burundi;2020-07;175;0;13,89;43,3;0
Burundi;2020-08;100;0;11,11;43,3;0
Burundi;2020-09;39;0;14,81;43,3;0
Burundi;2020-10;72;0;14,81;43,3;0
Burundi;2020-11;132;0;14,81;43,3;0
Burundi;2020-12;121;1;14,81;43,3;0,826446281
Cambodia;2020-01;0;0;0;59,4;0
Cambodia;2020-02;1;0;0;59,4;0
Cambodia;2020-03;101;0;65,74;59,4;0
Cambodia;2020-04;20;0;76,85;59,4;0
Cambodia;2020-05;3;0;65,74;59,4;0
Cambodia;2020-06;14;0;49,07;59,4;0
Cambodia;2020-07;86;0;49,07;59,4;0
Cambodia;2020-08;48;0;55,56;59,4;0
Cambodia;2020-09;3;0;52,78;59,4;0
Cambodia;2020-10;11;0;45,37;59,4;0
Cambodia;2020-11;28;0;70,37;59,4;0
Cambodia;2020-12;49;0;70,37;59,4;0
Cameroon;2020-01;0;0;0;56,3;0
Cameroon;2020-02;0;0;0;56,3;0
Cameroon;2020-03;90;6;57,41;56,3;6,666666667
Cameroon;2020-04;1531;52;71,3;56,3;3,396472894
Cameroon;2020-05;4283;136;63,89;56,3;3,175344385
Cameroon;2020-06;7441;131;60,19;56,3;1,76051606
Cameroon;2020-07;3363;58;60,19;56,3;1,72465061
Cameroon;2020-08;2434;28;60,19;56,3;1,150369762
Cameroon;2020-09;1696;7;57,41;56,3;0,412735849
Cameroon;2020-10;955;8;52,78;56,3;0,837696335
Cameroon;2020-11;2652;15;45,37;56,3;0,56561086
Cameroon;2020-12;1832;7;31,48;56,3;0,38209607
Canada;2020-01;1;0;2,78;92,9;0
Canada;2020-02;8;0;2,78;92,9;0
Canada;2020-03;4666;35;74,54;92,9;0,750107158
Canada;2020-04;39202;2264;76,39;92,9;5,77521555
Canada;2020-05;45530;4660;74,54;92,9;10,23500988
Canada;2020-06;13376;1516;70,83;92,9;11,33373206
Canada;2020-07;10410;369;68,98;92,9;3,544668588
Canada;2020-08;14117;231;67,13;92,9;1,636324998
Canada;2020-09;23146;142;67,13;92,9;0,613496933
Canada;2020-10;61276;627;65,28;92,9;1,023239115
Canada;2020-11;147332;1978;72,69;92,9;1,342546086
Canada;2020-12;180177;2912;72,69;92,9;1,616188526
Cape Verde;2020-01;0;0;0;66,5;0
Cape Verde;2020-02;0;0;11,11;66,5;0
Cape Verde;2020-03;5;0;74,07;66,5;0
Cape Verde;2020-04;85;0;79,63;66,5;0
Cape Verde;2020-05;331;4;87,96;66,5;1,208459215
Cape Verde;2020-06;670;8;79,17;66,5;1,194029851
Cape Verde;2020-07;1167;10;79,17;66,5;0,856898029
Cape Verde;2020-08;1520;17;65,28;66,5;1,118421053
Cape Verde;2020-09;1923;17;68,98;66,5;0,884035361
Cape Verde;2020-10;2621;38;71,3;66,5;1,44982831
Cape Verde;2020-11;2378;10;71,3;66,5;0,420521447
Cape Verde;2020-12;998;8;71,3;66,5;0,801603206
Cayman Islands;2020-01;0;0;0;0;0
Cayman Islands;2020-02;0;0;0;0;0
Cayman Islands;2020-03;8;1;0;0;12,5
Cayman Islands;2020-04;62;0;0;0;0
Cayman Islands;2020-05;71;0;0;0;0
Cayman Islands;2020-06;55;0;0;0;0
Cayman Islands;2020-07;7;0;0;0;0
Cayman Islands;2020-08;2;0;0;0;0
Cayman Islands;2020-09;5;0;0;0;0
Cayman Islands;2020-10;29;0;0;0;0
Cayman Islands;2020-11;35;1;0;0;2,857142857
Cayman Islands;2020-12;44;0;0;0;0
Central African Republic;2020-01;0;0;0;39,7;0
Central African Republic;2020-02;0;0;0;39,7;0
Central African Republic;2020-03;13;0;68,52;39,7;0
Central African Republic;2020-04;17;0;68,52;39,7;0
Central African Republic;2020-05;1022;2;75,93;39,7;0,195694716
Central African Republic;2020-06;2984;43;75,93;39,7;1,441018767
Central African Republic;2020-07;1325;14;64,81;39,7;1,056603774
Central African Republic;2020-08;155;2;50,93;39,7;1,290322581
Central African Republic;2020-09;129;1;56,48;39,7;0,775193798
Central African Republic;2020-10;58;0;56,48;39,7;0
Central African Republic;2020-11;56;1;24,07;39,7;1,785714286
Central African Republic;2020-12;55;0;20,37;39,7;0
Chad;2020-01;0;0;0;39,8;0
Chad;2020-02;0;0;0;39,8;0
Chad;2020-03;5;0;27,78;39,8;0
Chad;2020-04;41;0;88,89;39,8;0
Chad;2020-05;732;67;88,89;39,8;9,153005464
Chad;2020-06;87;9;74,07;39,8;10,34482759
Chad;2020-07;50;1;70,37;39,8;2
Chad;2020-08;93;2;64,81;39,8;2,150537634
Chad;2020-09;169;6;76,85;39,8;3,550295858
Chad;2020-10;257;12;74,07;39,8;4,6692607
Chad;2020-11;229;5;70,37;39,8;2,183406114
Chad;2020-12;323;2;70,37;39,8;0,619195046
Chile;2020-01;0;0;0;85,1;0
Chile;2020-02;0;0;0;85,1;0
Chile;2020-03;1909;6;75,93;85,1;0,314300681
Chile;2020-04;10949;175;75,93;85,1;1,598319481
